Patch,Champion,Percentile,Effective Winrate
V2.04,Sha Lin,0.6,0.5056
V2.04,Sha Lin,0.7,0.5168
V2.04,Sha Lin,0.8,0.5336
V2.04,Sha Lin,0.9,0.5492
V2.04,Sha Lin,0.95,0.5698
V2.04,Tyra,0.0,0.4308
V2.04,Tyra,0.05,0.4493
V2.04,Tyra,0.1,0.4635
V2.04,Tyra,0.2,0.4783
V2.04,Tyra,0.3,0.4900
V2.04,Tyra,0.4,0.5004
V2.04,Tyra,0.5,0.5104
V2.04,Tyra,0.6,0.5205
V2.04,Tyra,0.7,0.5320
V2.04,Tyra,0.8,0.5459
V2.04,Tyra,0.9,0.5613
V2.04,Tyra,0.95,0.5782
V2.04,Torvald,0.0,0.4266
V2.04,Torvald,0.05,0.4458
V2.04,Torvald,0.1,0.4607
V2.04,Torvald,0.2,0.4746
V2.04,Torvald,0.3,0.4858
V2.04,Torvald,0.4,0.4966
V2.04,Torvald,0.5,0.5073
V2.04,Torvald,0.6,0.5181
V2.04,Torvald,0.7,0.5298
V2.04,Torvald,0.8,0.5437
V2.04,Torvald,0.9,0.5610
V2.04,Torvald,0.95,0.5794
V2.04,Maeve,0.0,0.4192
V2.04,Maeve,0.05,0.4390
V2.04,Maeve,0.1,0.4544
V2.04,Maeve,0.2,0.4689
V2.04,Maeve,0.3,0.4815
V2.04,Maeve,0.4,0.4925
V2.04,Maeve,0.5,0.5034
V2.04,Maeve,0.6,0.5163
V2.04,Maeve,0.7,0.5319
V2.04,Maeve,0.8,0.5511
V2.04,Maeve,0.9,0.5679
V2.04,Maeve,0.95,0.5862
V2.04,Inara,0.0,0.4366
V2.04,Inara,0.05,0.4547
V2.04,Inara,0.1,0.4700
V2.04,Inara,0.2,0.4839
V2.04,Inara,0.3,0.4943
V2.04,Inara,0.4,0.5039
V2.04,Inara,0.5,0.5131
V2.04,Inara,0.6,0.5227
V2.04,Inara,0.7,0.5329
V2.04,Inara,0.8,0.5455
V2.04,Inara,0.9,0.5583
V2.04,Inara,0.95,0.5733
V2.04,Lex,0.0,0.4184
V2.04,Lex,0.05,0.4397
V2.04,Lex,0.1,0.4551
V2.04,Lex,0.2,0.4690
V2.04,Lex,0.3,0.4802
V2.04,Lex,0.4,0.4912
V2.04,Lex,0.5,0.5025
V2.04,Lex,0.6,0.5141
V2.04,Lex,0.7,0.5263
V2.04,Lex,0.8,0.5417
V2.04,Lex,0.9,0.5593
V2.04,Lex,0.95,0.5775
V2.04,Seris,0.0,0.4131
V2.04,Seris,0.05,0.4302
V2.04,Seris,0.1,0.4437
V2.04,Seris,0.2,0.4560
V2.04,Seris,0.3,0.4660
V2.04,Seris,0.4,0.4750
V2.04,Seris,0.5,0.4833
V2.04,Seris,0.6,0.4918
V2.04,Seris,0.7,0.5019
V2.04,Seris,0.8,0.5148
V2.04,Seris,0.9,0.5294
V2.04,Seris,0.95,0.5486
V2.04,Willo,0.0,0.4221
V2.04,Willo,0.05,0.4418
V2.04,Willo,0.1,0.4589
V2.04,Willo,0.2,0.4741
V2.04,Willo,0.3,0.4856
V2.04,Willo,0.4,0.4971
V2.04,Willo,0.5,0.5099
V2.04,Willo,0.6,0.5205
V2.04,Willo,0.7,0.5324
V2.04,Willo,0.8,0.5487
V2.04,Willo,0.9,0.5670
V2.04,Willo,0.95,0.5844
V2.04,Ash,0.0,0.4277
V2.04,Ash,0.05,0.4446
V2.04,Ash,0.1,0.4581
V2.04,Ash,0.2,0.4712
V2.04,Ash,0.3,0.4815
V2.04,Ash,0.4,0.4916
V2.04,Ash,0.5,0.5008
V2.04,Ash,0.6,0.5105
V2.04,Ash,0.7,0.5215
V2.04,Ash,0.8,0.5357
V2.04,Ash,0.9,0.5508
V2.04,Ash,0.95,0.5696
V2.04,Lian,0.0,0.4098
V2.04,Lian,0.05,0.4274
V2.04,Lian,0.1,0.4415
V2.04,Lian,0.2,0.4554
V2.04,Lian,0.3,0.4673
V2.04,Lian,0.4,0.4788
V2.04,Lian,0.5,0.4892
V2.04,Lian,0.6,0.5010
V2.04,Lian,0.7,0.5141
V2.04,Lian,0.8,0.5327
V2.04,Lian,0.9,0.5528
V2.04,Lian,0.95,0.5786
V2.04,Zhin,0.0,0.4355
V2.04,Zhin,0.05,0.4546
V2.04,Zhin,0.1,0.4695
V2.04,Zhin,0.2,0.4844
V2.04,Zhin,0.3,0.4962
V2.04,Zhin,0.4,0.5063
V2.04,Zhin,0.5,0.5157
V2.04,Zhin,0.6,0.5254
V2.04,Zhin,0.7,0.5364
V2.04,Zhin,0.8,0.5506
V2.04,Zhin,0.9,0.5658
V2.04,Zhin,0.95,0.5840
V2.04,Jenos,0.0,0.4314
V2.04,Jenos,0.05,0.4500
V2.04,Jenos,0.1,0.4651
V2.04,Jenos,0.2,0.4798
V2.04,Jenos,0.3,0.4920
V2.04,Jenos,0.4,0.5028
V2.04,Jenos,0.5,0.5129
V2.04,Jenos,0.6,0.5238
V2.04,Jenos,0.7,0.5357
V2.04,Jenos,0.8,0.5501
V2.04,Jenos,0.9,0.5651
V2.04,Jenos,0.95,0.5845
V2.04,Strix,0.0,0.4015
V2.04,Strix,0.05,0.4197
V2.04,Strix,0.1,0.4349
V2.04,Strix,0.2,0.4491
V2.04,Strix,0.3,0.4620
V2.04,Strix,0.4,0.4735
V2.04,Strix,0.5,0.4853
V2.04,Strix,0.6,0.4979
V2.04,Strix,0.7,0.5102
V2.04,Strix,0.8,0.5289
V2.04,Strix,0.9,0.5494
V2.04,Strix,0.95,0.5710
V2.04,Talus,0.0,0.4249
V2.04,Talus,0.05,0.4452
V2.04,Talus,0.1,0.4612
V2.04,Talus,0.2,0.4773
V2.04,Talus,0.3,0.4904
V2.04,Talus,0.4,0.5015
V2.04,Talus,0.5,0.5130
V2.04,Talus,0.6,0.5233
V2.04,Talus,0.7,0.5357
V2.04,Talus,0.8,0.5528
V2.04,Talus,0.9,0.5685
V2.04,Talus,0.95,0.5856
V2.04,Terminus,0.0,0.4444
V2.04,Terminus,0.05,0.4635
V2.04,Terminus,0.1,0.4786
V2.04,Terminus,0.2,0.4922
V2.04,Terminus,0.3,0.5038
V2.04,Terminus,0.4,0.5141
V2.04,Terminus,0.5,0.5238
V2.04,Terminus,0.6,0.5342
V2.04,Terminus,0.7,0.5444
V2.04,Terminus,0.8,0.5561
V2.04,Terminus,0.9,0.5685
V2.04,Terminus,0.95,0.5833
V2.04,Khan,0.0,0.4241
V2.04,Khan,0.05,0.4417
V2.04,Khan,0.1,0.4560
V2.04,Khan,0.2,0.4689
V2.04,Khan,0.3,0.4796
V2.04,Khan,0.4,0.4897
V2.04,Khan,0.5,0.4998
V2.04,Khan,0.6,0.5100
V2.04,Khan,0.7,0.5217
V2.04,Khan,0.8,0.5358
V2.04,Khan,0.9,0.5502
V2.04,Khan,0.95,0.5696
V2.04,Vivian,0.0,0.4265
V2.04,Vivian,0.05,0.4455
V2.04,Vivian,0.1,0.4632
V2.04,Vivian,0.2,0.4779
V2.04,Vivian,0.3,0.4904
V2.04,Vivian,0.4,0.5020
V2.04,Vivian,0.5,0.5133
V2.04,Vivian,0.6,0.5258
V2.04,Vivian,0.7,0.5388
V2.04,Vivian,0.8,0.5555
V2.04,Vivian,0.9,0.5708
V2.04,Vivian,0.95,0.5864
V2.04,Moji,0.0,0.4242
V2.04,Moji,0.05,0.4386
V2.04,Moji,0.1,0.4551
V2.04,Moji,0.2,0.4705
V2.04,Moji,0.3,0.4822
V2.04,Moji,0.4,0.4921
V2.04,Moji,0.5,0.5039
V2.04,Moji,0.6,0.5156
V2.04,Moji,0.7,0.5270
V2.04,Moji,0.8,0.5426
V2.04,Moji,0.9,0.5649
V2.04,Moji,0.95,0.5832
V2.04,Furia,0.0,0.4309
V2.04,Furia,0.05,0.4462
V2.04,Furia,0.1,0.4606
V2.04,Furia,0.2,0.4736
V2.04,Furia,0.3,0.4841
V2.04,Furia,0.4,0.4940
V2.04,Furia,0.5,0.5040
V2.04,Furia,0.6,0.5152
V2.04,Furia,0.7,0.5276
V2.04,Furia,0.8,0.5432
V2.04,Furia,0.9,0.5586
V2.04,Furia,0.95,0.5764
V2.04,Koga,0.0,0.4161
V2.04,Koga,0.05,0.4343
V2.04,Koga,0.1,0.4466
V2.04,Koga,0.2,0.4589
V2.04,Koga,0.3,0.4693
V2.04,Koga,0.4,0.4791
V2.04,Koga,0.5,0.4895
V2.04,Koga,0.6,0.5008
V2.04,Koga,0.7,0.5137
V2.04,Koga,0.8,0.5333
V2.04,Koga,0.9,0.5490
V2.04,Koga,0.95,0.5746
V2.04,Dredge,0.0,0.4212
V2.04,Dredge,0.05,0.4402
V2.04,Dredge,0.1,0.4541
V2.04,Dredge,0.2,0.4657
V2.04,Dredge,0.3,0.4763
V2.04,Dredge,0.4,0.4864
V2.04,Dredge,0.5,0.4976
V2.04,Dredge,0.6,0.5089
V2.04,Dredge,0.7,0.5212
V2.04,Dredge,0.8,0.5357
V2.04,Dredge,0.9,0.5543
V2.04,Dredge,0.95,0.5765
V2.04,Imani,0.0,0.4342
V2.04,Imani,0.05,0.4510
V2.04,Imani,0.1,0.4637
V2.04,Imani,0.2,0.4778
V2.04,Imani,0.3,0.4890
V2.04,Imani,0.4,0.4996
V2.04,Imani,0.5,0.5096
V2.04,Imani,0.6,0.5202
V2.04,Imani,0.7,0.5320
V2.04,Imani,0.8,0.5474
V2.04,Imani,0.9,0.5651
V2.04,Imani,0.95,0.5863
V2.04,Atlas,0.0,0.4174
V2.04,Atlas,0.05,0.4303
V2.04,Atlas,0.1,0.4406
V2.04,Atlas,0.2,0.4506
V2.04,Atlas,0.3,0.4596
V2.04,Atlas,0.4,0.4679
V2.04,Atlas,0.5,0.4755
V2.04,Atlas,0.6,0.4838
V2.04,Atlas,0.7,0.4932
V2.04,Atlas,0.8,0.5050
V2.04,Atlas,0.9,0.5184
V2.04,Atlas,0.95,0.5389
V2.05,Pip,0.0,0.4311
V2.05,Pip,0.05,0.4505
V2.05,Pip,0.1,0.4687
V2.05,Pip,0.2,0.4855
V2.05,Pip,0.3,0.4994
V2.05,Pip,0.4,0.5122
V2.05,Pip,0.5,0.5231
V2.05,Pip,0.6,0.5356
V2.05,Pip,0.7,0.5500
V2.05,Pip,0.8,0.5672
V2.05,Pip,0.9,0.5821
V2.05,Pip,0.95,0.5990
V2.05,Skye,0.0,0.4129
V2.05,Skye,0.05,0.4329
V2.05,Skye,0.1,0.4488
V2.05,Skye,0.2,0.4638
V2.05,Skye,0.3,0.4757
V2.05,Skye,0.4,0.4870
V2.05,Skye,0.5,0.4981
V2.05,Skye,0.6,0.5094
V2.05,Skye,0.7,0.5221
V2.05,Skye,0.8,0.5395
V2.05,Skye,0.9,0.5576
V2.05,Skye,0.95,0.5757
V2.05,Fernando,0.0,0.4232
V2.05,Fernando,0.05,0.4420
V2.05,Fernando,0.1,0.4573
V2.05,Fernando,0.2,0.4716
V2.05,Fernando,0.3,0.4833
V2.05,Fernando,0.4,0.4937
V2.05,Fernando,0.5,0.5039
V2.05,Fernando,0.6,0.5150
V2.05,Fernando,0.7,0.5271
V2.05,Fernando,0.8,0.5414
V2.05,Fernando,0.9,0.5556
V2.05,Fernando,0.95,0.5742
V2.05,Barik,0.0,0.4226
V2.05,Barik,0.05,0.4411
V2.05,Barik,0.1,0.4562
V2.05,Barik,0.2,0.4703
V2.05,Barik,0.3,0.4818
V2.05,Barik,0.4,0.4927
V2.05,Barik,0.5,0.5032
V2.05,Barik,0.6,0.5147
V2.05,Barik,0.7,0.5281
V2.05,Barik,0.8,0.5454
V2.05,Barik,0.9,0.5633
V2.05,Barik,0.95,0.5860
V2.05,Cassie,0.0,0.4092
V2.05,Cassie,0.05,0.4295
V2.05,Cassie,0.1,0.4451
V2.05,Cassie,0.2,0.4607
V2.05,Cassie,0.3,0.4738
V2.05,Cassie,0.4,0.4857
V2.05,Cassie,0.5,0.4978
V2.05,Cassie,0.6,0.5097
V2.05,Cassie,0.7,0.5235
V2.05,Cassie,0.8,0.5435
V2.05,Cassie,0.9,0.5633
V2.05,Cassie,0.95,0.5905
V2.05,Grohk,0.0,0.4357
V2.05,Grohk,0.05,0.4553
V2.05,Grohk,0.1,0.4724
V2.05,Grohk,0.2,0.4884
V2.05,Grohk,0.3,0.5022
V2.05,Grohk,0.4,0.5155
V2.05,Grohk,0.5,0.5296
V2.05,Grohk,0.6,0.5437
V2.05,Grohk,0.7,0.5584
V2.05,Grohk,0.8,0.5738
V2.05,Grohk,0.9,0.5875
V2.05,Grohk,0.95,0.6031
V2.05,Evie,0.0,0.4145
V2.05,Evie,0.05,0.4350
V2.05,Evie,0.1,0.4516
V2.05,Evie,0.2,0.4676
V2.05,Evie,0.3,0.4820
V2.05,Evie,0.4,0.4949
V2.05,Evie,0.5,0.5093
V2.05,Evie,0.6,0.5243
V2.05,Evie,0.7,0.5399
V2.05,Evie,0.8,0.5597
V2.05,Evie,0.9,0.5815
V2.05,Evie,0.95,0.6017
V2.05,Buck,0.0,0.4184
V2.05,Buck,0.05,0.4373
V2.05,Buck,0.1,0.4528
V2.05,Buck,0.2,0.4703
V2.05,Buck,0.3,0.4847
V2.05,Buck,0.4,0.4967
V2.05,Buck,0.5,0.5101
V2.05,Buck,0.6,0.5219
V2.05,Buck,0.7,0.5355
V2.05,Buck,0.8,0.5523
V2.05,Buck,0.9,0.5698
V2.05,Buck,0.95,0.5903
V2.05,Ruckus,0.0,0.4048
V2.05,Ruckus,0.05,0.4201
V2.05,Ruckus,0.1,0.4347
V2.05,Ruckus,0.2,0.4479
V2.05,Ruckus,0.3,0.4587
V2.05,Ruckus,0.4,0.4693
V2.05,Ruckus,0.5,0.4799
V2.05,Ruckus,0.6,0.4909
V2.05,Ruckus,0.7,0.5037
V2.05,Ruckus,0.8,0.5190
V2.05,Ruckus,0.9,0.5364
V2.05,Ruckus,0.95,0.5612
V2.05,Androxus,0.0,0.4071
V2.05,Androxus,0.05,0.4262
V2.05,Androxus,0.1,0.4426
V2.05,Androxus,0.2,0.4575
V2.05,Androxus,0.3,0.4699
V2.05,Androxus,0.4,0.4820
V2.05,Androxus,0.5,0.4952
V2.05,Androxus,0.6,0.5085
V2.05,Androxus,0.7,0.5230
V2.05,Androxus,0.8,0.5403
V2.05,Androxus,0.9,0.5580
V2.05,Androxus,0.95,0.5825
V2.05,Kinessa,0.0,0.3875
V2.05,Kinessa,0.05,0.4055
V2.05,Kinessa,0.1,0.4199
V2.05,Kinessa,0.2,0.4351
V2.05,Kinessa,0.3,0.4479
V2.05,Kinessa,0.4,0.4601
V2.05,Kinessa,0.5,0.4726
V2.05,Kinessa,0.6,0.4865
V2.05,Kinessa,0.7,0.5004
V2.05,Kinessa,0.8,0.5196
V2.05,Kinessa,0.9,0.5475
V2.05,Kinessa,0.95,0.5840
V2.05,Grover,0.0,0.4334
V2.05,Grover,0.05,0.4536
V2.05,Grover,0.1,0.4704
V2.05,Grover,0.2,0.4863
V2.05,Grover,0.3,0.4998
V2.05,Grover,0.4,0.5122
V2.05,Grover,0.5,0.5235
V2.05,Grover,0.6,0.5353
V2.05,Grover,0.7,0.5485
V2.05,Grover,0.8,0.5652
V2.05,Grover,0.9,0.5809
V2.05,Grover,0.95,0.6003
V2.05,Ying,0.0,0.4224
V2.05,Ying,0.05,0.4405
V2.05,Ying,0.1,0.4560
V2.05,Ying,0.2,0.4709
V2.05,Ying,0.3,0.4828
V2.05,Ying,0.4,0.4942
V2.05,Ying,0.5,0.5052
V2.05,Ying,0.6,0.5165
V2.05,Ying,0.7,0.5293
V2.05,Ying,0.8,0.5454
V2.05,Ying,0.9,0.5610
V2.05,Ying,0.95,0.5802
V2.05,Drogoz,0.0,0.4289
V2.05,Drogoz,0.05,0.4492
V2.05,Drogoz,0.1,0.4666
V2.05,Drogoz,0.2,0.4843
V2.05,Drogoz,0.3,0.4999
V2.05,Drogoz,0.4,0.5135
V2.05,Drogoz,0.5,0.5263
V2.05,Drogoz,0.6,0.5398
V2.05,Drogoz,0.7,0.5537
V2.05,Drogoz,0.8,0.5697
V2.05,Drogoz,0.9,0.5837
V2.05,Drogoz,0.95,0.5984
V2.05,Bomb King,0.0,0.4289
V2.05,Bomb King,0.05,0.4503
V2.05,Bomb King,0.1,0.4692
V2.05,Bomb King,0.2,0.4867
V2.05,Bomb King,0.3,0.5015
V2.05,Bomb King,0.4,0.5144
V2.05,Bomb King,0.5,0.5268
V2.05,Bomb King,0.6,0.5405
V2.05,Bomb King,0.7,0.5543
V2.05,Bomb King,0.8,0.5707
V2.05,Bomb King,0.9,0.5864
V2.05,Bomb King,0.95,0.6051
V2.05,Viktor,0.0,0.4058
V2.05,Viktor,0.05,0.4266
V2.05,Viktor,0.1,0.4425
V2.05,Viktor,0.2,0.4564
V2.05,Viktor,0.3,0.4682
V2.05,Viktor,0.4,0.4791
V2.05,Viktor,0.5,0.4899
V2.05,Viktor,0.6,0.5027
V2.05,Viktor,0.7,0.5160
V2.05,Viktor,0.8,0.5325
V2.05,Viktor,0.9,0.5505
V2.05,Viktor,0.95,0.5733
V2.05,Makoa,0.0,0.4233
V2.05,Makoa,0.05,0.4425
V2.05,Makoa,0.1,0.4583
V2.05,Makoa,0.2,0.4735
V2.05,Makoa,0.3,0.4857
V2.05,Makoa,0.4,0.4967
V2.05,Makoa,0.5,0.5076
V2.05,Makoa,0.6,0.5184
V2.05,Makoa,0.7,0.5311
V2.05,Makoa,0.8,0.5470
V2.05,Makoa,0.9,0.5640
V2.05,Makoa,0.95,0.5843
V2.05,Mal'Damba,0.0,0.4060
V2.05,Mal'Damba,0.05,0.4233
V2.05,Mal'Damba,0.1,0.4389
V2.05,Mal'Damba,0.2,0.4524
V2.05,Mal'Damba,0.3,0.4634
V2.05,Mal'Damba,0.4,0.4737
V2.05,Mal'Damba,0.5,0.4840
V2.05,Mal'Damba,0.6,0.4949
V2.05,Mal'Damba,0.7,0.5065
V2.05,Mal'Damba,0.8,0.5221
V2.05,Mal'Damba,0.9,0.5393
V2.05,Mal'Damba,0.95,0.5617
V2.05,Sha Lin,0.0,0.4072
V2.05,Sha Lin,0.05,0.4264
V2.05,Sha Lin,0.1,0.4411
V2.05,Sha Lin,0.2,0.4557
V2.05,Sha Lin,0.3,0.4695
V2.05,Sha Lin,0.4,0.4818
V2.05,Sha Lin,0.5,0.4938
V2.05,Sha Lin,0.6,0.5051
V2.05,Sha Lin,0.7,0.5172
V2.05,Sha Lin,0.8,0.5332
V2.05,Sha Lin,0.9,0.5520
V2.05,Sha Lin,0.95,0.5715
V2.05,Tyra,0.0,0.4279
V2.05,Tyra,0.05,0.4482
V2.05,Tyra,0.1,0.4642
V2.05,Tyra,0.2,0.4796
V2.05,Tyra,0.3,0.4921
V2.05,Tyra,0.4,0.5029
V2.05,Tyra,0.5,0.5135
V2.05,Tyra,0.6,0.5244
V2.05,Tyra,0.7,0.5367
V2.05,Tyra,0.8,0.5513
V2.05,Tyra,0.9,0.5672
V2.05,Tyra,0.95,0.5866
V2.05,Torvald,0.0,0.4213
V2.05,Torvald,0.05,0.4421
V2.05,Torvald,0.1,0.4587
V2.05,Torvald,0.2,0.4739
V2.05,Torvald,0.3,0.4858
V2.05,Torvald,0.4,0.4969
V2.05,Torvald,0.5,0.5082
V2.05,Torvald,0.6,0.5194
V2.05,Torvald,0.7,0.5319
V2.05,Torvald,0.8,0.5481
V2.05,Torvald,0.9,0.5641
V2.05,Torvald,0.95,0.5829
V2.05,Maeve,0.0,0.4190
V2.05,Maeve,0.05,0.4396
V2.05,Maeve,0.1,0.4557
V2.05,Maeve,0.2,0.4713
V2.05,Maeve,0.3,0.4838
V2.05,Maeve,0.4,0.4954
V2.05,Maeve,0.5,0.5074
V2.05,Maeve,0.6,0.5215
V2.05,Maeve,0.7,0.5377
V2.05,Maeve,0.8,0.5578
V2.05,Maeve,0.9,0.5747
V2.05,Maeve,0.95,0.5944
V2.05,Inara,0.0,0.4316
V2.05,Inara,0.05,0.4511
V2.05,Inara,0.1,0.4668
V2.05,Inara,0.2,0.4814
V2.05,Inara,0.3,0.4931
V2.05,Inara,0.4,0.5035
V2.05,Inara,0.5,0.5134
V2.05,Inara,0.6,0.5235
V2.05,Inara,0.7,0.5344
V2.05,Inara,0.8,0.5478
V2.05,Inara,0.9,0.5617
V2.05,Inara,0.95,0.5780
V2.05,Lex,0.0,0.4155
V2.05,Lex,0.05,0.4352
V2.05,Lex,0.1,0.4522
V2.05,Lex,0.2,0.4668
V2.05,Lex,0.3,0.4795
V2.05,Lex,0.4,0.4915
V2.05,Lex,0.5,0.5045
V2.05,Lex,0.6,0.5177
V2.05,Lex,0.7,0.5302
V2.05,Lex,0.8,0.5469
V2.05,Lex,0.9,0.5660
V2.05,Lex,0.95,0.5850
V2.05,Seris,0.0,0.4088
V2.05,Seris,0.05,0.4268
V2.05,Seris,0.1,0.4408
V2.05,Seris,0.2,0.4536
V2.05,Seris,0.3,0.4642
V2.05,Seris,0.4,0.4738
V2.05,Seris,0.5,0.4834
V2.05,Seris,0.6,0.4931
V2.05,Seris,0.7,0.5040
V2.05,Seris,0.8,0.5175
V2.05,Seris,0.9,0.5335
V2.05,Seris,0.95,0.5530
V2.05,Willo,0.0,0.4196
V2.05,Willo,0.05,0.4408
V2.05,Willo,0.1,0.4567
V2.05,Willo,0.2,0.4734
V2.05,Willo,0.3,0.4865
V2.05,Willo,0.4,0.4982
V2.05,Willo,0.5,0.5107
V2.05,Willo,0.6,0.5230
V2.05,Willo,0.7,0.5365
V2.05,Willo,0.8,0.5526
V2.05,Willo,0.9,0.5698
V2.05,Willo,0.95,0.5868
V2.05,Ash,0.0,0.4209
V2.05,Ash,0.05,0.4396
V2.05,Ash,0.1,0.4544
V2.05,Ash,0.2,0.4679
V2.05,Ash,0.3,0.4792
V2.05,Ash,0.4,0.4895
V2.05,Ash,0.5,0.4994
V2.05,Ash,0.6,0.5097
V2.05,Ash,0.7,0.5215
V2.05,Ash,0.8,0.5365
V2.05,Ash,0.9,0.5524
V2.05,Ash,0.95,0.5721
V2.05,Lian,0.0,0.4032
V2.05,Lian,0.05,0.4219
V2.05,Lian,0.1,0.4380
V2.05,Lian,0.2,0.4529
V2.05,Lian,0.3,0.4655
V2.05,Lian,0.4,0.4776
V2.05,Lian,0.5,0.4888
V2.05,Lian,0.6,0.5000
V2.05,Lian,0.7,0.5134
V2.05,Lian,0.8,0.5310
V2.05,Lian,0.9,0.5518
V2.05,Lian,0.95,0.5789
V2.05,Zhin,0.0,0.4324
V2.05,Zhin,0.05,0.4522
V2.05,Zhin,0.1,0.4686
V2.05,Zhin,0.2,0.4841
V2.05,Zhin,0.3,0.4964
V2.05,Zhin,0.4,0.5072
V2.05,Zhin,0.5,0.5176
V2.05,Zhin,0.6,0.5284
V2.05,Zhin,0.7,0.5401
V2.05,Zhin,0.8,0.5541
V2.05,Zhin,0.9,0.5695
V2.05,Zhin,0.95,0.5873
V2.05,Jenos,0.0,0.4307
V2.05,Jenos,0.05,0.4501
V2.05,Jenos,0.1,0.4655
V2.05,Jenos,0.2,0.4803
V2.05,Jenos,0.3,0.4925
V2.05,Jenos,0.4,0.5039
V2.05,Jenos,0.5,0.5150
V2.05,Jenos,0.6,0.5261
V2.05,Jenos,0.7,0.5389
V2.05,Jenos,0.8,0.5537
V2.05,Jenos,0.9,0.5693
V2.05,Jenos,0.95,0.5877
V2.05,Strix,0.0,0.3986
V2.05,Strix,0.05,0.4201
V2.05,Strix,0.1,0.4361
V2.05,Strix,0.2,0.4518
V2.05,Strix,0.3,0.4642
V2.05,Strix,0.4,0.4754
V2.05,Strix,0.5,0.4865
V2.05,Strix,0.6,0.4994
V2.05,Strix,0.7,0.5144
V2.05,Strix,0.8,0.5325
V2.05,Strix,0.9,0.5543
V2.05,Strix,0.95,0.5810
V2.05,Talus,0.0,0.4200
V2.05,Talus,0.05,0.4420
V2.05,Talus,0.1,0.4604
V2.05,Talus,0.2,0.4768
V2.05,Talus,0.3,0.4900
V2.05,Talus,0.4,0.5026
V2.05,Talus,0.5,0.5147
V2.05,Talus,0.6,0.5265
V2.05,Talus,0.7,0.5399
V2.05,Talus,0.8,0.5575
V2.05,Talus,0.9,0.5750
V2.05,Talus,0.95,0.5915
V2.05,Terminus,0.0,0.4393
V2.05,Terminus,0.05,0.4590
V2.05,Terminus,0.1,0.4751
V2.05,Terminus,0.2,0.4899
V2.05,Terminus,0.3,0.5027
V2.05,Terminus,0.4,0.5144
V2.05,Terminus,0.5,0.5244
V2.05,Terminus,0.6,0.5347
V2.05,Terminus,0.7,0.5453
V2.05,Terminus,0.8,0.5578
V2.05,Terminus,0.9,0.5708
V2.05,Terminus,0.95,0.5860
V2.05,Khan,0.0,0.4208
V2.05,Khan,0.05,0.4387
V2.05,Khan,0.1,0.4537
V2.05,Khan,0.2,0.4679
V2.05,Khan,0.3,0.4796
V2.05,Khan,0.4,0.4904
V2.05,Khan,0.5,0.5006
V2.05,Khan,0.6,0.5107
V2.05,Khan,0.7,0.5227
V2.05,Khan,0.8,0.5376
V2.05,Khan,0.9,0.5537
V2.05,Khan,0.95,0.5733
V2.05,Vivian,0.0,0.4232
V2.05,Vivian,0.05,0.4436
V2.05,Vivian,0.1,0.4602
V2.05,Vivian,0.2,0.4759
V2.05,Vivian,0.3,0.4896
V2.05,Vivian,0.4,0.5016
V2.05,Vivian,0.5,0.5131
V2.05,Vivian,0.6,0.5256
V2.05,Vivian,0.7,0.5399
V2.05,Vivian,0.8,0.5560
V2.05,Vivian,0.9,0.5719
V2.05,Vivian,0.95,0.5887
V2.05,Moji,0.0,0.4240
V2.05,Moji,0.05,0.4424
V2.05,Moji,0.1,0.4557
V2.05,Moji,0.2,0.4707
V2.05,Moji,0.3,0.4832
V2.05,Moji,0.4,0.4970
V2.05,Moji,0.5,0.5099
V2.05,Moji,0.6,0.5229
V2.05,Moji,0.7,0.5363
V2.05,Moji,0.8,0.5528
V2.05,Moji,0.9,0.5699
V2.05,Moji,0.95,0.5884
V2.05,Furia,0.0,0.4275
V2.05,Furia,0.05,0.4445
V2.05,Furia,0.1,0.4600
V2.05,Furia,0.2,0.4745
V2.05,Furia,0.3,0.4867
V2.05,Furia,0.4,0.4974
V2.05,Furia,0.5,0.5084
V2.05,Furia,0.6,0.5198
V2.05,Furia,0.7,0.5332
V2.05,Furia,0.8,0.5482
V2.05,Furia,0.9,0.5640
V2.05,Furia,0.95,0.5816
V2.05,Koga,0.0,0.4101
V2.05,Koga,0.05,0.4285
V2.05,Koga,0.1,0.4430
V2.05,Koga,0.2,0.4565
V2.05,Koga,0.3,0.4676
V2.05,Koga,0.4,0.4782
V2.05,Koga,0.5,0.4886
V2.05,Koga,0.6,0.5014
V2.05,Koga,0.7,0.5157
V2.05,Koga,0.8,0.5327
V2.05,Koga,0.9,0.5495
V2.05,Koga,0.95,0.5733
V2.05,Dredge,0.0,0.4203
V2.05,Dredge,0.05,0.4391
V2.05,Dredge,0.1,0.4552
V2.05,Dredge,0.2,0.4691
V2.05,Dredge,0.3,0.4800
V2.05,Dredge,0.4,0.4911
V2.05,Dredge,0.5,0.5024
V2.05,Dredge,0.6,0.5153
V2.05,Dredge,0.7,0.5292
V2.05,Dredge,0.8,0.5452
V2.05,Dredge,0.9,0.5646
V2.05,Dredge,0.95,0.5847
V2.05,Imani,0.0,0.4198
V2.05,Imani,0.05,0.4387
V2.05,Imani,0.1,0.4535
V2.05,Imani,0.2,0.4665
V2.05,Imani,0.3,0.4779
V2.05,Imani,0.4,0.4883
V2.05,Imani,0.5,0.4989
V2.05,Imani,0.6,0.5101
V2.05,Imani,0.7,0.5234
V2.05,Imani,0.8,0.5388
V2.05,Imani,0.9,0.5558
V2.05,Imani,0.95,0.5755
V2.05,Atlas,0.0,0.4110
